age,balance,day,duration,campaign,pdays,previous,rank
41,0,13,161,1,-1,0,B
58,687,7,221,1,99,2,A
54,1705,15,367,2,-1,0,B
34,1518,20,128,2,-1,0,B
39,-360,3,209,2,-1,0,B
44,6485,27,85,19,-1,0,B
47,94,9,209,3,-1,0,B
36,994,5,195,1,176,5,A
31,5,16,102,1,-1,0,B
32,2502,24,604,1,-1,0,B
35,2823,2,229,1,-1,0,B
30,2261,8,250,2,-1,0,B
31,895,26,202,1,-1,0,B
33,4996,18,15,9,363,2,B
33,1129,8,84,2,-1,0,B
47,-187,3,652,1,-1,0,B
48,191,17,222,1,326,1,B
55,26306,23,84,1,589,4,B
49,1904,17,131,2,-1,0,B
28,3,14,112,2,24,2,B
31,278,28,95,3,-1,0,B
60,3,18,80,2,-1,0,B
29,1679,2,485,2,-1,0,B
31,-367,18,474,2,-1,0,A
28,1086,29,128,2,-1,0,B
49,1160,14,153,1,-1,0,B
76,1411,15,170,3,-1,0,A
31,8312,29,43,13,-1,0,B
37,373,29,98,10,-1,0,B
59,2013,17,409,2,-1,0,A
55,-626,5,369,2,278,5,B
29,7578,22,46,3,-1,0,B
29,7531,15,50,2,-1,0,B
43,469,20,89,2,-1,0,B
40,334,5,219,1,91,6,A
44,12,16,408,10,-1,0,B
41,611,28,157,5,-1,0,B
59,11066,14,86,6,-1,0,B
31,2004,19,117,1,-1,0,B
29,417,28,234,11,-1,0,B
49,766,7,150,4,-1,0,B
28,420,8,65,3,-1,0,B
71,653,3,471,1,189,1,A
42,792,19,611,2,175,12,B
30,463,22,374,4,-1,0,B
39,-183,14,202,2,-1,0,B
55,77,31,463,6,-1,0,A
34,241,26,85,1,-1,0,B
32,0,19,87,1,-1,0,B
59,63,22,176,6,-1,0,B
85,7613,18,355,3,-1,0,A
37,-59,15,169,1,352,1,B
32,55,2,124,3,-1,0,B
34,373,12,481,2,-1,0,B
29,-167,4,361,1,-1,0,B
55,269,25,89,4,-1,0,B
35,-1459,27,28,14,-1,0,B
60,26,16,196,6,-1,0,B
36,556,7,35,3,-1,0,B
47,1210,27,493,4,-1,0,B
33,0,28,233,2,-1,0,B
47,44,20,15,3,-1,0,B
42,11177,14,229,6,373,1,B
55,22,8,215,1,-1,0,B
27,2781,24,168,1,389,1,A
28,865,16,177,1,-1,0,B
48,3008,18,163,1,187,3,B
25,154,2,382,1,183,3,A
34,262,1,339,1,-1,0,A
31,1570,19,133,2,180,1,B
38,467,16,379,1,-1,0,B
57,1216,8,255,6,-1,0,B
36,244,27,70,2,-1,0,B
54,3170,27,62,4,-1,0,B
59,279,20,41,1,-1,0,B
47,4906,14,389,1,-1,0,B
39,385,26,143,1,93,1,B
25,483,3,189,1,-1,0,C
35,945,24,188,1,-1,0,B
35,3487,17,323,2,319,1,B
46,14,7,407,1,-1,0,B
74,2575,25,172,2,161,1,B
38,1556,12,191,3,-1,0,B
35,11,23,103,4,-1,0,B
51,7464,20,176,2,-1,0,B
51,812,2,248,3,-1,0,B
47,3363,5,382,1,-1,0,B
32,1504,17,131,2,-1,0,B
32,-234,15,24,7,-1,0,B
34,0,17,75,3,-1,0,B
67,2391,28,737,6,186,10,A
27,1511,4,74,1,-1,0,B
43,2643,12,188,3,100,5,A
53,234,7,103,2,-1,0,B
30,613,17,180,2,302,1,B
25,493,4,301,1,-1,0,B
36,-127,5,320,1,-1,0,B
31,71,12,119,1,-1,0,A
51,21,26,153,1,-1,0,B
31,158,28,157,1,-1,0,B
59,771,13,125,2,370,3,B
30,0,7,240,1,-1,0,B
31,385,29,242,2,491,4,B
30,33,18,36,1,-1,0,B
46,942,11,53,4,-1,0,B
53,879,5,176,1,-1,0,B
42,202,5,257,1,-1,0,B
49,1127,10,579,1,-1,0,B
45,0,5,469,2,342,1,B
37,865,3,101,1,-1,0,B
29,1117,8,77,2,-1,0,B
43,143,19,101,2,-1,0,B
43,-111,5,75,7,-1,0,B
31,3007,9,283,1,-1,0,B
36,7503,4,25,1,-1,0,B
43,471,15,114,2,-1,0,B
32,769,29,695,2,-1,0,A
40,939,22,87,3,-1,0,B
46,244,21,139,2,-1,0,B
39,117,5,190,2,-1,0,B
32,1819,20,62,1,340,2,B
27,108,8,141,2,-1,0,B
35,62,5,214,4,15,3,B
50,412,11,40,5,-1,0,B
32,-15,11,132,3,-1,0,B
37,236,25,438,6,-1,0,B
41,1468,31,237,3,-1,0,A
49,1811,2,168,2,245,1,B
58,2261,3,1361,1,391,1,B
22,466,30,377,1,-1,0,A
59,0,28,206,10,-1,0,B
48,7019,30,465,3,-1,0,B
42,679,11,146,2,-1,0,B
28,296,13,218,1,-1,0,B
63,1495,25,389,1,195,4,A
26,-35,8,304,1,-1,0,B
41,190,21,12,7,-1,0,B
37,95,6,454,3,-1,0,B
60,11,26,15,10,-1,0,B
46,2427,23,40,1,-1,0,B
50,372,11,21,1,-1,0,B
52,-970,4,489,1,-1,0,A
48,975,15,521,2,-1,0,B
30,71,25,800,2,-1,0,B
28,0,27,198,2,-1,0,B
42,-138,26,109,1,-1,0,B
31,1352,20,6,2,-1,0,B
31,712,31,38,25,-1,0,B
29,5,3,321,1,-1,0,A
36,606,4,159,1,-1,0,B
26,-204,13,609,2,-1,0,B
44,3,6,147,1,-1,0,B
40,294,23,97,5,-1,0,B
34,693,24,130,1,-1,0,B
33,0,26,192,6,-1,0,B
60,17413,9,200,1,-1,0,B
31,510,21,117,3,-1,0,B
36,-158,28,1037,7,-1,0,B
26,715,20,31,10,-1,0,B
40,0,19,332,1,183,1,B
44,1147,18,23,3,-1,0,B
34,384,14,551,2,-1,0,B
27,127,3,449,3,-1,0,B
32,0,21,435,2,-1,0,B
35,52,2,378,4,-1,0,A
56,244,14,465,3,-1,0,B
55,715,30,90,2,-1,0,B
34,421,11,383,3,-1,0,B
26,96,2,696,1,27,2,B
49,199,31,28,25,-1,0,B
54,1323,19,83,1,152,4,B
38,825,17,235,1,-1,0,B
28,4,15,310,1,-1,0,B
48,292,30,271,1,79,1,A
41,1043,14,225,1,-1,0,B
46,148,18,61,3,350,5,B
40,269,27,97,4,-1,0,B
26,443,30,84,3,-1,0,B
41,15449,22,136,9,-1,0,B
43,47,13,163,2,370,1,B
53,127,29,78,2,-1,0,B
50,2376,24,395,1,-1,0,A
41,1165,12,69,3,-1,0,B
56,575,20,18,2,-1,0,B
59,3573,15,44,1,-1,0,B
57,271,31,81,4,-1,0,B
60,0,22,124,1,-1,0,B
31,295,2,78,5,-1,0,B
28,-281,8,144,4,340,4,B
47,2306,6,239,4,-1,0,A
56,190,12,15,8,351,9,B
27,139,25,165,3,-1,0,B
43,641,2,251,4,-1,0,B
51,248,17,139,2,126,3,B
44,167,15,79,2,373,1,B
38,0,19,219,2,-1,0,B
35,-52,20,265,1,-1,0,B
50,-54,13,698,2,292,1,A
63,2896,1,304,1,119,2,A
53,-741,17,53,1,-1,0,B
57,1016,10,208,1,-1,0,B
57,-609,21,168,1,-1,0,B
31,1016,20,9,5,-1,0,B
36,0,17,273,2,131,1,B
61,0,2,75,1,-1,0,B
29,0,15,218,1,-1,0,B
46,520,25,61,4,-1,0,B
43,731,29,360,4,-1,0,B
53,223,22,534,1,-1,0,B
42,6526,18,133,2,399,3,B
31,2544,15,252,1,184,3,A
32,51,12,324,1,-1,0,B
23,1128,18,77,3,-1,0,B
45,1874,28,207,1,-1,0,B
38,789,20,120,4,196,1,B
34,63,8,94,2,-1,0,B
38,70,15,150,3,-1,0,B
41,985,30,274,2,391,11,A
43,625,30,175,1,-1,0,B
31,582,5,548,2,-1,0,A
46,452,9,113,4,-1,0,B
60,1574,26,189,2,349,1,B
33,307,23,113,6,179,4,B
51,959,24,240,5,-1,0,B
27,54,15,309,3,-1,0,B
24,125,9,263,1,90,1,A
41,1773,8,106,1,-1,0,B
54,1197,31,11,5,-1,0,B
34,275,30,170,1,-1,0,B
44,0,20,843,3,-1,0,B
29,0,15,317,3,-1,0,B
34,479,12,515,1,350,5,A
42,1179,14,136,1,337,4,B
40,0,27,59,4,-1,0,B
40,694,31,75,14,-1,0,B
53,-834,8,130,1,-1,0,B
61,296,17,18,1,-1,0,B
30,1487,27,207,3,-1,0,B
34,66,19,74,2,-1,0,B
35,911,20,434,2,181,5,B
31,255,27,167,2,181,1,B
44,7454,5,243,1,-1,0,B
31,360,15,332,1,297,2,B
60,470,16,100,2,-1,0,B
34,81,9,90,1,-1,0,B
57,644,31,263,4,-1,0,B
36,6172,18,126,2,-1,0,B
36,29,31,345,1,-1,0,B
30,58,8,116,2,-1,0,B
57,2770,21,158,1,-1,0,B
53,1982,27,160,1,-1,0,A
52,414,28,207,3,-1,0,B
38,157,15,57,11,366,1,B
60,264,1,265,1,-1,0,A
32,59,9,202,2,-1,0,B
34,503,26,120,2,-1,0,B
32,656,20,148,2,-1,0,B
55,23,30,143,1,2,3,B
39,18,7,75,3,-1,0,B
27,6421,18,315,3,110,4,B
36,866,16,344,1,-1,0,B
52,10653,18,336,1,-1,0,B
60,2557,2,415,1,-1,0,A
59,671,15,157,5,-1,0,B
55,190,9,271,2,-1,0,B
38,9610,16,249,2,-1,0,B
29,910,11,278,1,-1,0,B
45,96,16,202,1,-1,0,B
27,114,9,375,2,-1,0,B
35,2251,19,151,8,-1,0,B
40,3352,19,639,2,27,1,A
31,770,16,178,1,-1,0,B
32,3829,20,267,1,-1,0,B
33,1354,16,270,1,147,2,B
30,370,22,64,2,-1,0,B
32,1197,16,241,1,-1,0,B
29,3313,5,18,3,-1,0,B
71,14220,9,397,1,-1,0,C
57,132,29,174,3,-1,0,B
36,419,30,251,1,-1,0,B
30,4,20,7,2,-1,0,B
26,667,19,177,2,-1,0,B
40,1305,22,255,1,-1,0,B
36,832,20,237,2,-1,0,B
56,689,17,110,1,103,4,B
44,2400,15,74,1,-1,0,B
29,1779,4,400,1,-1,0,A
35,3181,18,28,6,-1,0,B
50,797,6,354,1,-1,0,B
48,2805,23,212,2,-1,0,B
56,140,10,173,1,-1,0,B
42,135,13,259,6,-1,0,B
51,0,27,68,5,-1,0,B
53,5303,17,320,3,180,1,A
31,237,31,59,2,-1,0,B
55,3873,21,222,1,-1,0,B
52,4173,21,159,2,-1,0,B
30,916,29,449,2,-1,0,A
49,-22,8,70,1,-1,0,B
34,0,30,780,3,-1,0,B
23,-116,20,109,6,-1,0,B
30,554,27,89,5,-1,0,B
41,-68,14,429,2,-1,0,B
43,18,14,131,2,370,3,B
32,113,10,68,1,-1,0,B
29,76,6,198,3,-1,0,B
76,2991,25,195,1,95,2,B
55,5345,6,278,1,-1,0,B
25,1429,29,187,3,-1,0,B
37,4044,12,87,4,-1,0,B
30,293,5,232,1,253,2,B
30,1499,26,66,21,-1,0,B
30,581,21,197,3,-1,0,B
36,562,25,90,1,-1,0,B
30,5381,17,375,1,-1,0,B
56,589,18,208,1,26,3,B
30,4471,17,424,2,-1,0,B
57,230,6,177,2,210,3,A
36,553,17,19,4,-1,0,B
34,1085,11,101,7,-1,0,A
42,14282,6,649,4,-1,0,A
25,1871,4,136,1,-1,0,A
31,82,21,114,5,-1,0,B
34,46,19,729,5,-1,0,B
32,8866,9,234,2,83,2,A
32,2846,30,160,1,-1,0,B
33,338,29,105,4,-1,0,B
35,365,8,256,2,-1,0,B
54,7073,26,479,6,-1,0,B
56,719,27,236,2,-1,0,B
37,2576,13,417,1,-1,0,B
29,642,2,156,3,-1,0,B
43,282,21,48,2,-1,0,B
34,295,4,64,1,-1,0,B
39,3373,19,419,5,-1,0,B
35,1368,27,329,1,41,2,A
34,38,8,52,11,-1,0,B
45,4365,9,45,2,-1,0,B
35,364,30,148,1,-1,0,B
59,2516,17,404,1,-1,0,B
24,0,5,25,26,-1,0,B
52,134,15,81,2,295,3,B
46,361,19,86,7,-1,0,B
66,0,12,701,1,-1,0,B
35,2779,26,182,2,186,2,A
73,279,28,399,3,-1,0,A
34,-269,17,102,3,-1,0,B
49,2806,23,366,2,-1,0,B
42,-184,28,255,1,-1,0,B
31,1200,19,62,1,-1,0,B
25,289,21,127,3,-1,0,B
48,3020,12,645,3,-1,0,B
31,1881,19,145,1,-1,0,B
28,168,12,387,1,194,1,A
50,2794,12,1336,2,-1,0,A
49,66,21,59,4,-1,0,B
31,3,29,215,4,-1,0,B
34,551,17,115,2,315,11,B
34,0,17,63,2,-1,0,B
41,1286,17,661,4,-1,0,B
37,190,5,92,2,-1,0,B
34,427,3,192,1,-1,0,B
24,387,4,340,8,-1,0,A
52,167,16,163,1,-1,0,B
55,277,12,101,3,-1,0,B
32,2613,4,520,2,-1,0,B
36,79,2,74,2,-1,0,B
59,307,11,63,5,-1,0,B
31,863,3,146,1,263,5,B
28,-303,23,277,2,-1,0,B
57,9367,14,700,4,92,7,A
31,0,11,84,2,-1,0,B
50,26394,25,206,4,-1,0,B
42,398,16,251,4,-1,0,B
37,250,20,239,3,347,1,B
43,101,6,153,1,-1,0,B
31,320,15,376,2,-1,0,B
25,1182,26,141,2,-1,0,B
41,63,25,36,3,-1,0,B
55,891,19,268,1,-1,0,B
47,289,5,210,1,-1,0,B
34,205,7,312,1,-1,0,B
58,2946,14,467,1,-1,0,A
45,18,26,90,2,-1,0,B
27,2293,18,317,3,364,1,B
57,1469,17,364,1,-1,0,B
57,211,5,248,2,-1,0,B
56,1172,9,91,3,-1,0,B
39,416,23,56,4,-1,0,B
41,0,1,625,2,-1,0,B
30,46,6,114,2,-1,0,B
30,677,21,108,1,-1,0,B
55,82,7,500,1,-1,0,B
47,4402,10,805,1,190,1,A
28,2909,6,205,7,-1,0,B
44,706,5,204,1,-1,0,A
47,438,7,46,3,-1,0,B
30,809,2,91,2,-1,0,B
40,540,10,217,1,-1,0,B
46,665,2,158,2,207,1,B
57,4664,21,22,4,114,1,B
38,27,27,62,4,-1,0,B
31,924,27,172,1,-1,0,A
36,335,9,339,2,-1,0,B
50,116,18,40,2,321,14,B
31,-182,7,181,2,-1,0,B
43,-56,18,146,2,151,14,B
58,29,6,253,1,-1,0,B
35,918,29,178,1,-1,0,B
33,4176,26,288,3,-1,0,A
32,334,22,944,14,-1,0,B
38,227,13,95,4,-1,0,B
52,14,28,55,5,-1,0,B
46,1329,3,247,2,-1,0,A
63,973,25,318,1,388,1,A
33,-1027,30,205,6,-1,0,B
28,232,20,219,1,-1,0,B
37,0,29,153,4,-1,0,B
33,406,5,61,1,275,1,B
33,166,2,278,1,-1,0,B
49,98,19,534,1,-1,0,B
38,199,12,1203,1,306,1,A
49,375,21,110,7,-1,0,B
28,762,18,115,3,-1,0,A
27,32,3,239,1,-1,0,B
42,238,25,692,1,-1,0,A
35,75,16,169,1,-1,0,B
49,0,11,178,2,-1,0,B
42,14752,19,107,2,-1,0,B
27,16,19,193,1,-1,0,B
25,1116,17,68,6,-1,0,B
34,0,19,1283,1,-1,0,B
31,0,16,111,1,-1,0,B
38,266,7,287,1,-1,0,B
33,188,21,136,1,-1,0,B
49,993,8,199,1,301,2,B
35,855,12,549,1,300,1,A
46,2032,30,424,2,-1,0,B
47,11305,22,118,6,-1,0,B
58,745,20,23,1,-1,0,B
38,0,13,209,2,-1,0,B
47,1194,30,113,3,-1,0,B
42,641,4,111,1,1,1,B
28,-55,7,361,2,-1,0,B
52,-107,20,134,2,-1,0,B
40,0,28,496,2,182,11,A
46,1568,2,310,1,55,6,A
36,579,16,80,3,-1,0,B
31,782,20,427,1,-1,0,B
32,1,8,399,4,-1,0,B
44,13054,20,23,7,-1,0,B
28,-358,26,253,2,-1,0,B
40,-428,28,585,3,-1,0,B
25,0,31,12,28,-1,0,B
35,620,17,57,2,-1,0,B
59,2528,19,216,1,-1,0,B
25,-141,18,113,2,348,2,B
47,8422,8,200,4,-1,0,B
31,1186,31,9,16,-1,0,B
32,0,6,350,1,-1,0,B
56,778,9,659,1,-1,0,B
48,0,5,95,1,-1,0,B
34,764,9,89,2,-1,0,B
26,744,15,609,1,-1,0,B
52,5517,29,163,2,-1,0,B
44,5102,23,205,1,-1,0,B
43,580,11,1514,1,284,2,A
30,7,29,197,4,-1,0,B
25,2,8,288,1,-1,0,B
32,473,7,624,5,-1,0,B
31,7518,20,332,3,-1,0,B
34,0,21,123,2,-1,0,B
36,1228,14,153,2,102,3,B
37,287,6,191,2,-1,0,B
47,106,15,303,1,-1,0,B
56,1092,17,176,3,186,4,B
42,-246,7,149,1,-1,0,B
35,194,12,192,3,-1,0,C
38,63,20,320,4,-1,0,B
33,332,6,116,2,-1,0,B
32,0,12,61,4,-1,0,B
48,7408,4,101,2,-1,0,B
31,24870,21,634,2,-1,0,B
39,1102,15,124,1,357,3,B
51,1017,30,353,6,-1,0,B
35,247,8,209,3,367,3,B
25,189,8,687,2,-1,0,A
50,533,21,212,4,-1,0,B
42,718,2,556,2,-1,0,B
22,104,16,330,3,-1,0,A
33,224,23,342,2,107,2,A
26,531,27,57,1,-1,0,B
35,586,17,96,2,344,2,B
31,481,21,114,2,-1,0,B
44,2981,22,106,1,101,2,B
51,19,15,292,1,-1,0,B
47,5999,7,90,2,-1,0,B
45,403,2,144,1,-1,0,B
49,361,16,513,2,-1,0,A
27,905,7,245,1,-1,0,B
63,8103,7,258,1,-1,0,B
37,1000,15,322,1,90,1,A
44,624,14,552,2,-1,0,A
24,383,27,101,1,-1,0,B
26,198,5,161,1,-1,0,B
44,449,28,195,4,-1,0,B
39,284,31,180,8,-1,0,B
46,2473,4,136,3,-1,0,B
48,1938,4,407,1,-1,0,B
26,24299,13,704,1,-1,0,B
47,6703,14,252,3,-1,0,B
41,57,19,61,5,-1,0,B
36,172,12,81,1,-1,0,B
38,245,12,251,2,117,4,B
43,479,6,168,1,254,2,B
28,1020,28,251,1,-1,0,B
38,8381,15,82,1,145,1,B
38,995,26,84,1,-1,0,B
36,3457,19,103,4,-1,0,B
31,-307,26,91,2,-1,0,B
80,2954,25,144,1,-1,0,B
37,1045,4,106,1,79,3,B
21,126,15,52,1,-1,0,B
32,-33,18,158,1,355,3,B
42,488,9,230,1,325,1,B
78,2787,1,372,1,-1,0,A
51,805,13,270,2,-1,0,B
28,120,8,130,3,-1,0,B
56,170,5,200,2,294,4,B
21,130,11,113,2,273,4,B
27,1720,3,284,2,273,1,A
26,557,27,282,2,-1,0,B
76,3324,11,309,1,90,4,A
33,308,8,97,4,-1,0,B
40,2002,30,113,1,-1,0,B
35,2321,12,306,2,-1,0,B
53,1344,19,85,6,-1,0,B
47,3524,19,332,4,-1,0,B
37,1572,13,499,3,-1,0,B
33,12177,18,76,5,-1,0,B
63,3173,8,154,1,-1,0,B
34,857,22,238,6,-1,0,B
58,121,5,50,1,-1,0,B
59,0,22,320,1,-1,0,B
35,14,31,151,8,-1,0,B
35,648,30,674,2,-1,0,B
41,373,16,87,3,-1,0,B
60,5207,4,160,1,-1,0,B
33,1117,2,417,1,-1,0,A
35,995,5,39,1,-1,0,B
49,-202,8,608,2,170,5,B
46,755,28,246,1,-1,0,B
33,272,1,326,1,237,2,A
27,3,23,159,5,-1,0,B
38,4030,19,75,2,177,5,B
34,855,14,616,3,-1,0,B
52,261,12,437,2,-1,0,B
59,509,23,67,2,-1,0,B
23,922,25,242,1,85,8,B
33,622,20,243,1,-1,0,B
55,53,29,84,2,-1,0,B
29,187,28,299,1,-1,0,B
43,-70,12,124,2,-1,0,B
32,3322,5,588,2,175,2,B
40,5613,19,152,2,-1,0,B
28,431,13,68,2,363,2,B
35,634,7,185,2,-1,0,B
30,1307,18,248,6,-1,0,B
36,340,20,68,2,-1,0,B
56,854,27,121,1,-1,0,B
56,1803,20,305,2,-1,0,B
49,108,26,210,6,-1,0,B
49,3478,11,484,5,-1,0,B
30,782,20,462,4,-1,0,B
29,818,5,61,1,-1,0,B
44,1151,5,127,2,-1,0,B
55,1872,27,76,3,103,5,B
49,228,2,368,1,-1,0,A
60,2221,6,2191,2,-1,0,B
32,920,21,135,2,-1,0,B
52,289,21,45,13,-1,0,B
43,533,31,228,2,-1,0,B
48,6127,15,97,1,-1,0,B
41,0,8,239,1,368,2,B
27,471,24,136,2,-1,0,B
42,315,6,259,2,-1,0,B
56,145,4,224,1,-1,0,B
30,306,17,314,1,-1,0,B
36,131,6,153,1,-1,0,B
37,897,13,119,2,280,2,B
33,346,5,24,7,354,2,B
53,421,20,677,1,-1,0,A
49,64,11,586,1,-1,0,A
41,1293,31,350,15,-1,0,B
41,3023,31,616,3,-1,0,B
36,521,20,347,3,-1,0,A
29,273,4,2775,2,-1,0,A
31,406,8,31,1,-1,0,B
49,29,17,79,1,-1,0,B
36,353,11,361,2,181,2,A
38,775,12,1835,3,182,2,A
35,0,24,250,1,-1,0,B
40,570,8,105,2,-1,0,B
73,508,9,176,1,-1,0,A
43,536,14,167,4,-1,0,B
59,1521,14,1125,2,-1,0,A
28,1996,28,55,1,-1,0,B
33,899,26,159,3,-1,0,B
28,16,8,217,7,-1,0,B
47,490,28,227,1,-1,0,B
44,130,11,528,1,-1,0,B
30,296,22,1809,5,-1,0,B
37,1236,29,300,2,-1,0,B
58,7495,13,325,1,-1,0,B
58,1231,20,21,3,-1,0,B
31,1496,11,303,2,-1,0,B
51,2843,19,97,2,-1,0,B
58,950,8,49,1,303,1,B
42,1386,29,222,5,-1,0,B
53,264,27,429,4,-1,0,B
35,0,11,391,2,92,5,A
51,0,16,432,1,150,1,B
28,-504,14,578,1,-1,0,A
34,243,30,417,4,-1,0,B
46,405,11,138,3,-1,0,B
30,-1019,5,955,4,-1,0,B
46,270,29,133,1,-1,0,B
69,1806,1,148,2,-1,0,B
35,-17,20,7,1,-1,0,B
26,0,23,176,1,-1,0,B
30,592,15,353,1,-1,0,B
48,334,19,270,2,-1,0,B
26,390,7,325,1,-1,0,A
59,2735,3,213,2,-1,0,B
38,1583,15,386,1,-1,0,B
27,60,3,550,1,-1,0,B
36,351,30,78,1,84,1,B
40,592,15,15,11,-1,0,B
31,1020,19,575,6,-1,0,B
39,186,14,114,2,-1,0,B
31,225,18,236,1,-1,0,B
44,3938,21,200,1,-1,0,B
31,-617,2,115,2,-1,0,B
37,1543,16,138,2,-1,0,A
35,704,21,164,1,-1,0,A
52,0,26,168,4,-1,0,B
43,0,20,280,1,-1,0,B
51,3,23,259,2,-1,0,B
31,292,30,30,18,-1,0,B
61,3340,30,224,1,-1,0,B
41,363,8,183,3,-1,0,B
54,122,26,322,1,547,1,B
50,1412,6,131,3,-1,0,B
60,1163,30,470,8,-1,0,A
49,6613,19,106,1,155,3,B
28,0,29,379,1,192,1,B
39,1147,6,232,2,363,5,B
39,284,17,1426,2,318,6,B
35,5,19,268,3,-1,0,B
58,935,6,272,2,-1,0,B
47,1139,11,106,2,-1,0,B
49,2039,18,283,2,-1,0,B
42,849,13,403,2,-1,0,B
55,42,11,386,2,-1,0,B
28,282,3,329,1,-1,0,B
32,415,2,777,4,-1,0,A
62,0,13,113,3,182,3,B
31,99,18,125,1,-1,0,B
39,53,5,257,1,394,1,A
40,129,12,464,3,-1,0,B
29,652,22,285,1,-1,0,B
49,-54,25,214,1,-1,0,B
41,2990,30,62,3,-1,0,B
41,1517,8,193,3,-1,0,A
43,104,17,332,1,-1,0,B
42,352,11,79,3,-1,0,B
42,0,23,158,1,330,12,B
28,72,10,418,4,-1,0,C
32,187,29,315,1,-1,0,B
44,2126,18,166,1,-1,0,B
53,0,25,209,5,-1,0,B
36,911,4,275,3,-1,0,B
44,70,20,165,3,-1,0,B
58,462,12,332,1,-1,0,A
43,1916,13,565,2,-1,0,B
42,0,18,185,4,-1,0,B
42,0,12,24,1,-1,0,B
38,2812,30,830,1,-1,0,A
39,34,14,377,3,-1,0,B
29,572,8,319,1,-1,0,A
27,831,30,1081,2,-1,0,A
35,2137,20,124,1,-1,0,B
43,632,15,440,2,-1,0,B
53,49,23,419,5,-1,0,B
26,-295,7,556,1,-1,0,B
44,-389,5,52,1,-1,0,B
38,373,11,404,1,-1,0,B
46,461,30,369,2,-1,0,A
36,78,30,2692,9,-1,0,A
23,3092,10,56,2,-1,0,B
32,469,14,925,1,-1,0,B
46,3,12,614,3,-1,0,A
27,-302,12,66,3,-1,0,B
30,-271,7,609,1,337,1,A
47,421,5,52,1,-1,0,B
57,80,31,158,7,-1,0,B
39,-1099,30,56,9,-1,0,B
53,2924,19,800,6,-1,0,B
57,2710,7,333,1,-1,0,B
51,228,7,72,1,-1,0,B
41,902,3,134,1,-1,0,B
30,0,9,20,1,-1,0,B
28,2380,14,394,2,-1,0,B
34,-62,16,109,3,-1,0,B
36,-255,16,187,2,-1,0,B
30,60,29,55,2,-1,0,B
30,3849,29,115,2,-1,0,B
44,73,16,404,1,-1,0,B
53,731,21,251,2,-1,0,B
54,1114,21,1195,2,175,1,B
30,5220,21,108,1,-1,0,B
42,1773,9,311,1,336,1,B
59,2376,13,766,1,-1,0,B
55,653,6,800,1,-1,0,B
36,953,17,72,1,346,1,B
54,2500,11,62,2,-1,0,B
59,416,16,92,3,-1,0,B
26,484,19,48,2,-1,0,B
33,170,3,327,1,-1,0,B
42,1333,14,468,2,-1,0,B
48,5473,24,127,2,184,2,A
50,330,6,376,3,-1,0,B
31,2597,12,189,1,-1,0,B
26,174,30,67,2,-1,0,B
32,762,19,187,11,-1,0,A
36,62,23,66,2,-1,0,B
48,734,17,1208,3,-1,0,B
47,22,18,17,6,-1,0,B
29,340,11,21,6,-1,0,B
32,4764,21,69,2,-1,0,B
45,520,15,714,4,-1,0,B
55,393,25,176,1,-1,0,B
55,1938,18,193,1,386,3,A
47,243,4,220,1,246,4,B
35,4872,15,34,3,-1,0,B
36,122,19,39,7,-1,0,B
42,902,14,71,1,-1,0,B
42,2374,30,143,2,-1,0,B
55,0,22,102,1,106,1,B
57,256,7,198,4,-1,0,B
32,101,20,383,1,-1,0,B
48,74,2,201,1,-1,0,B
39,2600,17,77,1,-1,0,B
28,-215,15,188,1,360,3,B
35,629,27,77,1,-1,0,B
49,315,9,117,2,-1,0,B
35,48,25,226,1,-1,0,B
44,292,6,162,1,-1,0,B
38,658,4,328,2,-1,0,B
33,541,21,572,1,-1,0,B
38,425,17,240,1,181,1,B
50,341,20,670,4,340,2,A
38,124,20,202,2,-1,0,B
67,694,7,250,1,-1,0,B
34,1806,17,160,2,-1,0,B
35,561,22,95,1,-1,0,B
49,342,19,58,3,-1,0,B
56,1502,31,119,11,-1,0,B
29,900,17,275,2,-1,0,B
42,0,20,72,1,154,2,B
36,1815,5,387,1,-1,0,B
25,-97,6,143,1,-1,0,B
34,368,20,366,4,-1,0,B
33,17946,6,195,5,259,1,B
32,12,7,173,2,-1,0,B
39,1790,4,229,6,-1,0,B
57,473,9,87,1,-1,0,B
55,81,28,172,1,-1,0,B
28,678,4,115,3,-1,0,B
29,590,27,81,1,94,1,A
48,2071,14,127,1,-1,0,B
39,126,14,170,1,-1,0,B
53,476,28,160,1,-1,0,B
38,333,5,606,2,202,1,B
25,4590,28,199,2,-1,0,B
56,373,12,179,1,350,1,B
43,798,12,217,1,-1,0,B
28,2845,12,182,2,-1,0,B
53,443,9,422,1,-1,0,B
40,3571,9,222,3,-1,0,B
44,423,12,2330,5,-1,0,A
50,641,25,128,3,-1,0,B
30,3384,4,578,2,-1,0,A
35,23,26,147,1,-1,0,B
57,2518,11,82,2,-1,0,B
38,1294,29,565,1,-1,0,B
52,1076,13,156,2,-1,0,B
36,753,16,76,4,-1,0,B
35,5551,20,258,1,-1,0,B
45,-1655,28,333,2,-1,0,B
39,-99,17,260,1,-1,0,B
35,1613,18,95,1,-1,0,B
33,-14,20,856,3,-1,0,B
36,453,16,176,1,330,2,B
34,1072,5,136,1,252,2,B
28,1736,29,139,3,-1,0,B
51,176,6,217,4,-1,0,B
41,-832,6,226,5,-1,0,B
43,321,6,12,5,268,6,B
25,0,15,244,2,-1,0,B
41,6025,19,559,1,-1,0,B
